sport_name,team_based,uses_ball,outdoor,social_interaction,injury_risk,cost_category,special_equipment_list,special_equipment_count,cultural_popularity,contact_level,risk_tolerance,consistency_demand,fun_factor,weather_sensitivity,height,height_advantage,weight,weight_advantage,coach_required,solo_practicability,seasonality,difficulty_to_organize,competitive_level,learning_curve,mental_focus,cognitive_load,endurance,tactical_thinking,flexibility,impulsivity,aerobic,reaction_time,speed,patience,precision,timing,spatial_awareness,vision_range,fearlessness,rhythm_musicality,grip_strength,avg_session_duration_hours,accessibility,strength,coordination,explosiveness,balance,agility,is_professional,physical_health_MET
Camping,0.0,0,1.0,1.079811049598034,-2.005196822226587,-0.3211127094649194,"tent, sleeping bag, stove",0.06017112935710979,0.7963525888704657,-0.9239771539186536,-1.4144215604468824,-2.189081818461977,-1.4623543158660397,1.2830299897415178,-1.0986887792605087,-1.5929216269331041,-0.537956463096492,-1.9186662946383473,-1.1786700683251679,1.0515852478412402,1.3036279613269077,-0.05598925109558579,-2.696375391441688,-2.1411052049973973,-1.797792276094937,-1.6129168066768116,-0.946443649808729,-1.6132766647287053,-0.9049590767686996,-1.8641332269772042,-1.3772042058870688,-2.8448939839630123,-2.3160019696238305,-1.238842443916099,-3.1507816310902528,-2.731273863188982,-2.346091085236761,-2.2522122376110456,-1.0221292926356673,-1.4907119849998598,-1.613666267960229,6.26158009097043,0.46208278738899405,-1.4715684261794684,-3.5196449190041714,-2.208662548969494,-2.4056920608776373,-2.8981129169912525,0,-1.2414613466783442
Canoeing,0.5,0,1.0,0.4049291435992628,-0.7960329093261326,-0.17753091369861002,"canoe, paddle, life jacket",0.06017112935710979,-0.8233475918830236,-0.4953279588017525,-0.15404591252391878,-1.06966497947574,-0.18456899132289992,0.805870076201284,0.7051286195254042,0.6826806972570448,0.4595222402678442,0.3142643068804189,-0.8331316118129036,0.558654662915659,0.45955230291380217,-0.05598925109558579,-1.5067980128644725,-1.0615563621415671,-1.797792276094937,-0.6941667269241971,0.4851517868767429,-0.9592455844332846,-0.2879415244264043,-1.0945369406104681,0.18189489511715995,-1.4342027522458158,-0.1744932990812478,-1.238842443916099,-2.096616773104667,-1.8341401125064696,-1.0966934658799068,-0.7939453211722398,-0.27422981021932524,-0.7453559924999297,-0.026453545376396933,0.29290710046022317,0.46208278738899405,-0.09912118932815099,-1.3720649684253552,-0.8377685530573948,-0.7141898305730493,-1.4140152639089612,0,0.31088175153925257
Cheerleading,1.0,0,0.5,1.7546929555968052,0.4131310035743213,-0.12009819539208628,"pom-poms, uniform, mat",0.06017112935710979,-0.013497501506279385,0.3619704314320498,-0.15404591252391878,0.04975185951049728,1.0932163332202414,-0.6256096644194173,-0.9347053793708803,0.2275602324190151,-0.6914147251525438,0.6864194071335465,1.240099127260681,-1.9059982617122473,-0.3845233554993025,0.7838495153381956,0.8723567442899599,0.017992480714263057,0.37403731918753486,0.22458335282841735,-0.23064593146599302,0.34881657615755723,2.1801286849427775,0.44465563212300324,0.18189489511715995,-0.0235115205286197,-0.1744932990812478,-0.18201002730520915,0.011712942866504832,0.857261139541068,0.15270415347694782,-0.7939453211722398,-0.27422981021932524,2.23606797749979,0.767152815915519,0.29290710046022317,-0.1494973723905571,0.5871024290975078,0.7755149821534625,0.5331254428547041,1.823063514883834,0.8121312157144762,1,-0.20501670325761337
Chess,0.0,0,0.0,-0.9448346683982799,-2.005196822226587,-0.3440857967875289,"chessboard, pieces",-1.0229091990708703,0.7963525888704657,-0.9239771539186536,-2.0446093844083646,1.1691686984967358,-1.4623543158660397,-2.0570894050401187,-1.0986887792605087,-1.5929216269331041,-0.537956463096492,-1.9186662946383473,-0.4875931553006396,1.0515852478412402,-1.2285990139124072,-1.735666783963149,0.8723567442899599,2.177090166425925,1.4599521168287701,2.980833592086262,-3.093836804836937,1.002847656452979,-2.1389941814532905,-1.8641332269772042,-2.9363033068912983,-2.8448939839630123,-3.0298381931380245,1.9316548059165717,1.065877800852092,-3.6284076138714947,-1.0966934658799068,-0.7939453211722398,-1.77002877505201,-1.4907119849998598,-3.2008789905440613,-0.20448231541562742,1.0736629471685446,-2.8440156630307865,-1.3720649684253552,-2.8941095469255433,-3.251443176029932,-2.8981129169912525,1,-2.789156711068942
Cricket,1.0,1,1.0,1.079811049598034,0.4131310035743213,-0.26367999115839563,"bat, ball, stumps, pads, helmet",2.22633178621307,0.7963525888704657,0.3619704314320498,-0.15404591252391878,0.04975185951049728,-0.18456899132289992,0.805870076201284,0.7051286195254042,0.6826806972570448,0.38279310923981835,0.3142643068804189,1.240099127260681,-1.9059982617122473,1.3036279613269077,0.7838495153381956,-0.31722063428725694,0.017992480714263057,0.37403731918753486,0.22458335282841735,0.4851517868767429,1.002847656452979,-0.9049590767686996,0.44465563212300324,0.18189489511715995,0.6818340953299791,0.5393429244329463,0.8748223893056807,1.065877800852092,0.857261139541068,0.15270415347694782,0.6643215952665658,-0.27422981021932524,-0.7453559924999297,-0.026453545376396933,1.785075348087775,0.46208278738899405,-0.09912118932815099,0.7755149821534625,0.5331254428547041,-0.7141898305730493,0.07008238917332985,1,-0.20501670325761337
Crossfit,0.5,0,0.5,1.079811049598034,0.4131310035743213,-0.06266547708556255,"barbell, kettlebell, pull-up bar",0.06017112935710979,0.7963525888704657,-0.06667876368485148,0.47614191143756296,1.1691686984967358,1.0932163332202414,-0.6256096644194173,-0.44275517970199496,0.2275602324190151,0.6129805023238959,1.0585745073866746,-0.4875931553006396,0.06572407799007737,-0.3845233554993025,-0.05598925109558579,0.8723567442899599,0.017992480714263057,0.37403731918753486,0.22458335282841735,1.2009495052194796,0.34881657615755723,0.9460935802581862,0.44465563212300324,0.9614444456192743,-0.7288571363872177,0.5393429244329463,-1.238842443916099,-1.042451915119081,-0.9370063618239575,0.15270415347694782,-0.7939453211722398,0.47366967219701694,0.7453559924999297,0.767152815915519,-0.7018717312914781,0.46208278738899405,1.2733260475231671,-0.2982749931359469,1.2185724408107543,0.13156128457924474,0.8121312157144762,1,1.3426786611329844
Cycling,0.5,0,1.0,0.4049291435992628,-0.7960329093261326,-0.2062472728518719,"bicycle, helmet",-1.0229091990708703,0.7963525888704657,-0.4953279588017525,-0.15404591252391878,0.04975185951049728,-0.18456899132289992,0.805870076201284,0.3771618197461473,-0.22756023241901485,-0.8448729872085955,1.0585745073866746,-0.8331316118129036,0.558654662915659,0.45955230291380217,-0.8958280175293671,-0.31722063428725694,-1.0615563621415671,-0.7118774784537016,-0.6941667269241971,1.2009495052194796,-0.30521450413786366,-0.2879415244264043,-0.3249406542437324,0.9614444456192743,-0.7288571363872177,0.5393429244329463,-1.238842443916099,-1.042451915119081,-0.9370063618239575,0.15270415347694782,-0.7939453211722398,-0.27422981021932524,-0.7453559924999297,-0.026453545376396933,0.29290710046022317,1.0736629471685446,0.5871024290975078,-1.3720649684253552,-0.15232155510134535,-0.7141898305730493,0.07008238917332985,1,0.8267802063361185
Dance,0.5,0,0.5,1.7546929555968052,-0.7960329093261326,-0.17753091369861002,"dance shoes, costume",-1.0229091990708703,1.60620267924721,-0.4953279588017525,-0.7842337364854005,0.04975185951049728,1.0932163332202414,-1.102769577959651,-0.11478837992273805,-0.22756023241901485,-0.6914147251525438,-0.43004589362583634,-0.4875931553006396,0.06572407799007737,-0.3845233554993025,-0.05598925109558579,0.8723567442899599,0.017992480714263057,0.37403731918753486,0.22458335282841735,-0.23064593146599302,-0.30521450413786366,2.1801286849427775,-0.3249406542437324,0.18189489511715995,-0.0235115205286197,-0.1744932990812478,-0.18201002730520915,0.011712942866504832,0.857261139541068,0.15270415347694782,-0.7939453211722398,-0.27422981021932524,2.23606797749979,1.5607591772074358,-0.20448231541562742,1.0736629471685446,-0.7853448077538097,0.7755149821534625,-0.15232155510134535,0.9773123997315397,0.8121312157144762,1,-0.7255628918814784
Disc Sports,0.5,1,1.0,1.079811049598034,-0.7960329093261326,-0.3354708890415503,"disc, field markers",-1.0229091990708703,-0.013497501506279385,-0.06667876368485148,-0.7842337364854005,-1.06966497947574,-0.18456899132289992,0.3287101626610499,0.3771618197461473,0.2275602324190151,0.38279310923981835,-0.057890793372708714,-0.8331316118129036,0.06572407799007737,-0.3845233554993025,-0.05598925109558579,-0.31722063428725694,-1.0615563621415671,-0.7118774784537016,-0.6941667269241971,-0.23064593146599302,-0.30521450413786366,-0.2879415244264043,-0.3249406542437324,0.18189489511715995,-0.0235115205286197,0.5393429244329463,-0.18201002730520915,0.011712942866504832,-0.039872611141445254,0.15270415347694782,0.6643215952665658,-1.0221292926356673,-0.7453559924999297,-0.8200599066683129,-0.20448231541562742,1.0736629471685446,-0.7853448077538097,-0.2982749931359469,-0.15232155510134535,-0.7141898305730493,0.07008238917332985,1,0.31088175153925257
Dodgeball,1.0,1,0.5,1.079811049598034,-0.19145095287590563,-0.3354708890415503,"ball, court markers",-1.0229091990708703,-0.8233475918830236,0.3619704314320498,-0.7842337364854005,-1.06966497947574,-0.18456899132289992,-0.14844975087918372,0.5411452196357758,0.2275602324190151,0.22933484718376662,-0.057890793372708714,-0.8331316118129036,-1.413067676786666,-0.3845233554993025,-0.05598925109558579,-0.31722063428725694,-1.0615563621415671,-0.7118774784537016,-0.6941667269241971,-0.23064593146599302,0.34881657615755723,-0.9049590767686996,0.44465563212300324,0.18189489511715995,0.6818340953299791,0.5393429244329463,-0.18201002730520915,0.011712942866504832,-0.039872611141445254,0.15270415347694782,0.6643215952665658,-1.0221292926356673,-0.7453559924999297,-0.8200599066683129,-0.7018717312914781,1.0736629471685446,-0.7853448077538097,-0.2982749931359469,0.5331254428547041,-0.7141898305730493,0.07008238917332985,0,-0.20501670325761337
Fencing,0.0,0,0.0,-0.2699527623995084,-0.19145095287590563,-0.12009819539208628,"foil, mask, jacket, glove",1.1432514577850899,-0.8233475918830236,0.7906196265489509,-0.15404591252391878,0.04975185951049728,-0.18456899132289992,-1.579929491499885,0.8691120194150327,1.1378011620950745,0.15260571615574076,-0.057890793372708714,1.240099127260681,-0.4272065069355037,-1.2285990139124072,-0.8958280175293671,0.8723567442899599,1.0975413235700944,1.4599521168287701,1.1433334325810318,-0.23064593146599302,1.002847656452979,-0.2879415244264043,0.44465563212300324,0.18189489511715995,0.6818340953299791,0.5393429244329463,0.8748223893056807,1.065877800852092,0.857261139541068,1.4021017728338039,0.6643215952665658,-0.27422981021932524,-0.7453559924999297,-0.026453545376396933,-0.20448231541562742,-0.1494973723905571,-0.09912118932815099,0.7755149821534625,0.5331254428547041,0.13156128457924474,0.8121312157144762,1,0.31088175153925257
Figure Skating,0.5,0,0.0,-0.2699527623995084,-0.19145095287590563,-0.06266547708556255,"skates, costume, rink",0.06017112935710979,-0.013497501506279385,-0.4953279588017525,0.47614191143756296,0.04975185951049728,1.0932163332202414,-0.6256096644194173,-0.7707219794812519,0.6826806972570448,-0.9216021182366214,0.6864194071335465,1.240099127260681,0.06572407799007737,1.3036279613269077,-0.05598925109558579,0.8723567442899599,1.0975413235700944,0.37403731918753486,0.22458335282841735,-0.23064593146599302,0.34881657615755723,2.1801286849427775,-0.3249406542437324,0.18189489511715995,-0.0235115205286197,-0.1744932990812478,-0.18201002730520915,0.011712942866504832,0.857261139541068,0.15270415347694782,-0.7939453211722398,-0.27422981021932524,2.23606797749979,1.5607591772074358,-0.20448231541562742,-0.7610775321701077,-0.09912118932815099,0.7755149821534625,-0.15232155510134535,1.823063514883834,0.8121312157144762,1,0.31088175153925257
Fishing,0.0,0,1.0,-0.9448346683982799,-2.005196822226587,-0.2923963503116575,"rod, reel, bait, tackle",1.1432514577850899,0.7963525888704657,-0.9239771539186536,-2.0446093844083646,-2.189081818461977,-1.4623543158660397,0.805870076201284,-1.0986887792605087,-1.5929216269331041,-0.537956463096492,-1.9186662946383473,-1.1786700683251679,1.0515852478412402,0.45955230291380217,-1.735666783963149,-2.696375391441688,-2.1411052049973973,-0.7118774784537016,-1.6129168066768116,-2.3780390864942014,-2.2673077450241266,-1.521976629110995,-1.8641332269772042,-2.156753756389184,-2.1395483681044136,-2.3160019696238305,0.8748223893056807,0.011712942866504832,-2.731273863188982,-2.346091085236761,-0.7939453211722398,-1.77002877505201,-1.4907119849998598,-1.613666267960229,1.2876859322119243,1.0736629471685446,-2.1577920446051277,-2.4458549437147634,-2.208662548969494,-2.4056920608776373,-2.8981129169912525,0,-1.7573598014752103
Football,1.0,1,1.0,1.7546929555968052,1.622294916474776,-0.30675452988828844,b,1.1432514577850899,1.60620267924721,2.0765672118996545,0.47614191143756296,1.1691686984967358,-0.18456899132289992,0.805870076201284,0.3771618197461473,0.2275602324190151,-0.1543108079563627,-0.057890793372708714,1.240099127260681,-2.3989288466378285,1.3036279613269077,0.7838495153381956,0.8723567442899599,1.0975413235700944,0.37403731918753486,0.22458335282841735,1.2009495052194796,1.6568787367483997,-0.2879415244264043,1.214251918489739,0.9614444456192743,1.387179711188577,1.253179147947141,0.8748223893056807,1.065877800852092,0.857261139541068,1.4021017728338039,0.6643215952665658,0.47366967219701694,0.0,0.767152815915519,0.29290710046022317,0.46208278738899405,1.2733260475231671,0.7755149821534625,1.2185724408107543,0.13156128457924474,0.8121312157144762,1,1.3426786611329844
Football Tennis,0.5,1,1.0,0.4049291435992628,-0.7960329093261326,-0.3211127094649194,"ball, net",-1.0229091990708703,-1.6331976822597678,-0.06667876368485148,-0.7842337364854005,-1.06966497947574,-0.18456899132289992,0.3287101626610499,0.21317841985651884,-0.22756023241901485,-0.23103993898438857,-0.43004589362583634,-0.8331316118129036,0.06572407799007737,-0.3845233554993025,-0.05598925109558579,-0.31722063428725694,-1.0615563621415671,-0.7118774784537016,-0.6941667269241971,-0.23064593146599302,-0.30521450413786366,-0.2879415244264043,-0.3249406542437324,0.18189489511715995,-0.0235115205286197,0.5393429244329463,-0.18201002730520915,0.011712942866504832,-0.039872611141445254,0.15270415347694782,0.6643215952665658,-1.0221292926356673,-0.7453559924999297,-0.8200599066683129,-0.7018717312914781,1.0736629471685446,-0.7853448077538097,-0.2982749931359469,-0.15232155510134535,-0.7141898305730493,0.07008238917332985,0,0.31088175153925257
