user_id,Emotional Regulation and Perseverance,Resource Accessibility and Social Capital,fc,fd
41,1.5021522652417136,-0.34443991917592565,1.2043300898978822,0.18751186876821707
42,-0.35445131395635493,0.4847159751080499,1.531929088881068,0.18056634594481435
43,0.3357457158365239,-1.4736011018598787,0.8296976550606596,-0.41193644004972657
44,-0.7128619040373981,0.3974418194706139,-0.20955022829274572,-0.5481208915107667
45,0.9707789532488337,-1.5091637747140574,0.6238928364129049,0.6407707703246366
46,-0.5234637216328658,0.17930562268640082,0.3279314585114235,-1.2042177025151983
47,-0.2126676114477238,-0.7829823727087303,-0.10437533885539212,-1.1967828632596262
48,-1.120521114588224,0.9576506270712162,0.8159556511992507,0.4180145357687795
49,0.4975323572285792,-0.720281788701885,-0.23720009790344254,-0.6328234685941815
50,2.298974047146956,1.8007725676515525,-0.8334224381770903,0.48031643310759503
51,1.3255554636993558,0.5306419242482808,0.5176596378827227,0.9160908255195517
52,0.16629128045861646,-0.08579670937529371,0.009575010002364565,0.2144569046025362
53,-0.06737276995383946,-0.27614063782398757,-0.3613853445149897,0.7058993126983258
54,-0.12134566512377766,-0.5252212914889761,0.8886407648740094,0.6941049574615686
55,0.5284648227177525,0.274789857157872,0.5770128709376239,1.1727608782148347
56,1.3194131902616777,-1.4555038135166207,-0.7037598140419133,-0.3415341056617854
57,0.20740584457340133,1.0245220388456422,0.17585630470464012,-0.97962748305726
58,-1.9310742546366788,1.6966818006961277,1.457936727836003,-1.432087742512974
59,-0.23742881933433546,0.320479626342019,-1.5850409082651937,0.7744229130533821
60,1.3137048155848556,-0.45490689272738155,0.404011097416207,0.27249451565055754
61,0.43801144009235343,-1.2175637383123905,0.09163381078840169,-1.2210279223022555
62,-0.7915209521075226,0.038270497748093345,-0.1319862066041433,0.22794967981826764
63,-0.670368514756011,-0.22652978514102326,1.0351055932211923,0.15372213986748967
64,0.7339127897813515,0.5895969015241541,-0.15887722501361756,0.21867218615326947
65,-0.9806761617175452,0.16951463372180112,-0.95816918989663,-0.2886885083209043
66,0.7666392682690018,-1.5437204007774497,-0.25553992354424926,0.6135471699823242
67,-0.4666334622275874,0.6608719138249906,-0.38165638747192976,-0.7255764793413394
68,-0.8548497915018393,-0.28433778673637633,-0.1390890856119479,-0.10413160170096984
69,0.5419684861899768,-1.1281217187162405,0.019169607096321758,-0.368550771928471
70,0.34329367957821344,-1.299877915725096,-0.5146066081716446,0.3513996000567423
71,-0.9751955219111167,-0.6293761721351422,0.4113031008520528,-0.6756458640711107
72,-1.3649938650916429,0.2347292098572047,0.22589868246169192,-1.2151641170742553
73,1.1023410631785848,1.2402374349013552,1.6905871268444437,0.28341920490659345
74,0.3479291004550163,-0.8059495894665237,-1.3645715161576868,0.05668697672467965
75,-0.583772235081813,-0.7423927200920958,-0.586722074406183,-1.1641966274413427
76,-2.1866503969452316,0.6913063326094424,0.04487056345820743,0.4806526739529934
77,-0.3336890637826815,0.21286365194867446,-1.0754823105347215,0.018082528918561592
78,-0.18704903652641447,0.7294295872030655,1.594782014997618,-0.46408519695386086
79,-1.0923251785488568,0.24068312797457178,0.4472924949665417,-1.3300578633809694
80,-0.6992883212514275,-0.09388355537209712,-0.5062502076538994,0.675237954214125
81,-0.36157227148920323,-0.6586035842846384,-0.2624884617088914,-0.132518426509232
82,1.2714656137049491,-0.9666861490608535,0.2233598881732004,0.35742242969831883
83,0.9920622273965506,-0.06154786874546741,-0.11661504821273679,0.2619694335736744
84,1.415425078440742,-0.18763917896947999,-1.0656333786935204,-1.2720329096476277
85,-1.13898370503872,-0.27745030196164505,-0.30962810411167396,-0.5673467631080987
86,0.7974259303501234,1.8410194542458518,0.76008609176889,0.9246281563991071
87,-0.37560540262138586,-0.10469185840388816,-0.660862827109843,-1.0916659325486107
88,0.7852440872575908,-1.0759807531644847,-0.548968524050687,-0.010798979933186294
89,-1.1942982223212182,0.9462921256266784,0.23056261349699061,-0.8122982253567317
90,-0.07663657770353288,-0.5079518298942978,0.8781946378707228,0.2881525767030826
91,-1.2415422243334484,0.07257838107911611,-1.0013231650057937,-0.09495857147928902
92,0.5115906101745111,0.040154933390333186,1.054678127436535,1.0631842875092272
93,-0.14600658657438442,-0.1605325314343461,-0.7639564442508547,0.591387086665941
94,-1.139796972980555,0.026631203848929128,0.6491707767897642,1.2594129096948383
95,0.6606878266411421,-0.4652224938583058,-0.22115900472590191,1.3458184472725991
96,-0.5406682281966354,1.094569923179086,-0.14802777358566202,-0.8187938838551516
97,0.5098068252360195,-1.34218643292838,0.2891449857689734,0.26714418368991794
98,0.44976900840457507,-0.9846526745094852,-1.1520768481251111,1.4559761099886852
99,-1.6274448958410217,0.5132877137424885,-0.8334103075342078,0.08320630517169045
100,-0.7203788219999964,-0.126252537204222,-0.7418778475054725,1.5391485214524288
101,-1.9306167605068028,1.2276029291855584,-0.6026255511736957,0.10641316552939045
102,-0.17915549675158365,0.2802292671834698,-0.9744564088269273,0.9737230205324252
103,-1.769574589475315,0.33073905736033066,-0.48723507238486397,1.3022063887374757
104,1.1352406967771274,-1.6107423398654455,-0.4266874847640327,-0.7939274385822503
105,-0.09699498051462037,-1.743489790037439,0.045157210271219377,-0.60843238617772
106,-0.03978085179791276,0.744027825110987,1.3812944515111043,1.2513977694027234
107,1.2690070442405075,-1.1903870235249983,-0.9204117461259486,-0.08853749414259279
108,-0.6054167559458261,-0.08736205845699069,0.8770896017444283,0.34615744239994245
109,-1.2535137663334082,0.5867111096700363,0.33069945528884326,0.5056272017042067
110,-0.03990554847326554,0.3229361622707478,1.3123806919222223,-0.3290950948716083
111,1.7563552725402718,2.028239040924045,1.273564525152694,0.6509861709164074
112,0.1371298907793266,-0.5015161752832288,0.6689419461541809,0.406016454205158
113,-0.2049757570318626,0.00838178653776132,-0.011059512099996486,-0.5399259700439011
114,-1.1166812922048281,-0.01928661516398841,0.1710929746356079,-0.6457815409030578
115,0.38011078612409144,-0.6510441054075956,-0.2293880122367292,1.502695595784122
116,-0.8893409547391031,-0.540445968163905,-0.16145853856052617,-0.5740727923777699
117,-0.6894862079705143,1.044662541445933,0.7567464538752564,0.8448293553179294
118,-0.07700037453834382,-0.33317026466351735,-0.9118352101337716,0.015168702578121807
119,-0.39465139429163676,-0.492356776917525,-0.8123010380481125,0.7453285595875822
120,-0.7275130204764996,-0.39547949419861794,-0.08525625583590532,0.7260129324849607
121,-0.7265679802368179,0.17389390159740173,-0.630053907505259,0.07481916337935024
122,-0.31405774508249157,0.659927177053311,-0.08438565770609664,-0.15990130907296987
123,1.9861932854296296,0.41599265108199435,0.24187146335354479,1.0108447923206738
124,0.095006611169264,-0.5677180450946754,1.2591041707701263,0.8755232924971219
125,-0.11606227488104569,-0.8958995230756688,-1.2266754789353407,0.3951495706200796
126,0.6901370135025471,-0.2633894106255718,-2.195987166074421,-0.09072674475654031
127,2.1565481179048955,0.6167194975465129,0.04170544888501284,-0.9942806289931679
128,1.4963115916841205,-2.4254355351972547,-0.7693663891313786,0.6492884153676556
129,-1.1409829044352093,0.3347335934639046,-0.6182027620338058,1.3015823700394744
130,1.3599861470092953,-0.891710372196522,-0.023227377905248377,-0.6429818113456294
131,-1.0461873540232187,0.987458014520592,-0.04003543139917209,-0.4704865430767035
132,-0.7757546039753065,0.24784246907845364,-0.8892288360634912,-0.35065072053745655
133,0.24187694219281752,-0.37517099306814117,0.951999309005128,-0.41395495865237275
134,0.1479688642058015,1.248574542032462,-0.2575749112764854,0.3180845519054004
135,-0.6068872992018352,0.1560596288775006,0.043018401912319905,-0.12330276569586562
136,1.0226822530907274,-1.2493596775913036,0.6067541180591108,-0.5867281536968929
137,0.036785563591057224,-0.22027198658522684,0.2377891875287724,1.152041068633206
138,0.5161117125953189,-0.9209353992629913,0.15977515103507747,-0.7926801206457931
139,0.8517049615053711,1.6468269102163462,0.987737264904676,0.0872663764782403
140,1.9769473570406892,1.4776021676289428,0.5843764456164366,-0.7490896515511983
141,-0.5202829806725273,-0.6474040862554004,-0.31251054381267024,0.8443725678303506
142,-0.643196398890169,-0.7524103124518882,0.4070709621292591,-0.3679007303112381
143,-0.02484073872603294,0.23737112333644034,0.1298562546843874,0.07505760953036308
144,-1.6945001900899157,0.4330090577449544,0.12504314824982754,1.398468446445498
145,-0.42067709070202186,-0.5786735886718276,-1.157834030429926,-0.5977173639848324
146,-1.4556713633833767,0.3565781970045578,1.5742501358531316,-0.08936653616325389
147,-0.6472859039909603,0.03734407120914468,-0.9327120670536989,-0.6654348447250296
148,-1.56659674555436,0.8024940383987603,0.6686960015686813,-0.2340597728566129
149,-0.18233003178223448,-0.5362495710785731,0.8217731966585928,0.229932629744887
150,0.6312332439030485,1.2792208690274856,-0.21887779806161003,-0.6215186808009613
151,0.8484565824408542,0.4605634045139028,-0.8583088232550579,0.1593796735920157
152,2.677720973257693,0.20575204464814284,-0.692409970909458,-0.6882139791526777
153,1.0451705131295614,-0.9584048004578368,-0.3193110773668606,-1.0381789178003833
154,0.6345316029918101,1.2226992903673564,0.20740501553765714,0.7311866731353434
155,-0.4817322751099604,0.12110587638040299,-0.29304288063722167,0.26811818998132414
156,0.9739670198639039,-0.8680220927191321,-0.3311829697120294,-0.44323917099128934
157,-0.5467635361549296,-0.023008880866033882,-0.5587206476583657,0.02887153488966494
158,-1.0344276933748455,-0.4275607326824245,-0.864054272378463,1.132950420339567
159,0.31794957520445455,0.22057315582566195,-1.0654323259973506,-0.7516129545813114
160,-0.07262303470266714,1.1339197408453159,-0.07196025873335951,0.04826780593768373
161,-0.7280373886342427,0.18277024704437353,-0.6280340094533471,1.075887648408773
162,-0.6951328027233772,-0.31294963273298915,0.3940816028506616,-0.6996291857875496
163,1.2590963437053508,-0.3240651909281781,0.5166267177481244,-0.06988863133972552
164,-1.5187095817069396,0.628765845765034,0.316889457626863,0.6697476778146921
165,0.47937904075660004,1.3078358045484484,-0.6405899783865695,0.1477302646797038
166,0.6995494066860035,-1.2678857138600323,-0.17275709899460515,-0.5329203524364846
167,-0.5486131202735457,-0.2363520249293417,0.14466987234247475,-1.0048253624178356
168,1.885967000644819,0.03515098611437941,-0.7212872251000195,0.7574070861948946
169,0.031502046122492425,-1.2946670771388216,-0.232891121187052,1.305301357654809
170,-0.28537196736936155,-0.7634532835713909,-0.4000617868921162,0.04425449669438111
171,-0.695157763139819,-0.25569428868296684,-0.3572768039264267,0.5864549463754386
172,-0.6539137991594829,-0.06921044220898516,0.2850563548067661,-0.3858403642192213
173,0.1441243817060791,-0.2512242254495899,-0.8633162047049403,-0.4961509183996576
174,0.07738521528671503,-0.7277597581736456,0.7601121731099465,-1.1736969177147718
175,0.4606993550872255,-0.4097790973050151,-0.7094306977935285,0.3373851089582805
176,-1.48380363833986,0.12600973046316027,1.683824399395821,0.7890382837338714
177,1.5586256352660774,-2.35445559969871,-0.1041835661551154,-0.3034851645953256
178,-0.0031211630524177482,-0.26351984828042974,-0.5323282378856011,0.3520912341560841
179,-0.27243466976321523,1.4680124584309417,-0.4106230589708951,0.30920177976939295
180,0.13783643122154246,0.42921557068994154,1.5596945888687868,0.5839897221135026
181,-1.186163607307,0.6793100987224306,-1.4320794283983116,-0.0026854709085559103
182,1.1817140819960754,-2.037597606173176,-0.4664737466209784,-1.1824202458366122
183,0.08747821027880325,-1.0496169044239305,0.2176188267111452,-0.572218302069877
184,-0.8804832607831078,-0.08365985015311825,-0.09039199753631459,-0.6316046306397552
185,-1.945503357979292,0.6825102844654903,-0.22839491416182467,-0.23869474303030827
186,-0.059465253023924476,-1.0644441492249588,0.9582827133112198,0.05096938071819344
187,-0.11318496748667514,-0.6794886805134057,-0.14739683494227115,-1.1619621028019682
188,-0.7086332660810392,-0.06588849656781702,-0.9247999665692658,-0.804677025630862
189,0.576418178619159,-1.28772785789718,0.8171729785533551,-0.09690395240777036
190,-0.5312331705212269,-0.0817955497365642,0.9973787230147726,1.1297637406024967
191,1.9800513869213896,-1.2392607228078436,0.3870922365593612,-0.06165836345470101
192,-0.6484947587113541,0.13911019726527454,-0.5150750263111907,-0.8929503831925121
193,0.353982571028308,-1.2446334790762261,-0.604270382777868,-0.8805794060090658
194,0.2640442725259929,0.10509746723104996,0.6233402140933357,-0.16257307713163877
195,-0.20054857698356135,0.9079717494389692,2.2147073868857565,-0.31464503956012707
196,-0.7066747828813205,-0.0967596727517191,-1.1602267560140276,0.8326696840116729
197,-0.38010846441674045,-0.2715086129877529,0.1794437960284284,-0.7825176434662445
198,-0.3667337144299199,1.0458215330363692,0.18105523983266075,0.705232725106612
199,1.814596918249292,-0.6460891749152331,-0.06913781511961535,-0.7126122032663779
200,-0.3794493882659003,0.135314979449765,0.8881669366077072,0.9269745021132725
201,0.18637160187174084,-0.772961225545188,-0.6093738167275866,0.9234817372363047
202,-0.7214765871211126,0.9854018866154146,0.05681206290164194,0.6364459464272085
203,0.22615413000455453,0.8081253478921694,1.8541095673236376,0.41445369821852224
204,-0.8248301448208586,0.26136259870036577,0.2127578036676458,-0.3027803234129199
205,-1.1294967648337901,0.5326181396616456,-0.5176490052696715,1.286929018746384
206,-0.9898737044902503,0.6664457086662261,-0.9554226211604978,-0.06697521200670338
207,-0.6106778426226763,-0.5475993766825237,2.5587974457742106,-0.03521957402816676
208,-0.41034141556816534,-0.39165511691679394,0.6583563154593853,1.129000849801071
209,-0.7605086141142832,-0.396424795968626,0.2935071010383373,-1.0514121742355467
210,0.07919344881069859,-0.21846446734441946,1.7599140059831855,1.066348965979261
211,0.7178067504928088,1.0255186280801103,-0.3301626417905214,0.6506185118890678
212,1.9540617845460264,-1.076061088110993,0.024252654554128894,0.6295893764577998
213,-1.9858901983248927,0.5045438210566243,0.8029458363102154,-0.6997528340746063
214,-0.5125407289826872,-0.5764520667164522,0.17169737000883545,-0.4125231188653596
215,0.6862240686505747,-1.2137215383055588,-0.01892233599411951,-0.006705831103062652
216,0.04090942586285237,-1.084138626412592,-1.196713059079484,-0.03397114561389442
217,1.580952234190294,-1.1377017118263073,-0.002796854511062369,-0.5846215866418747
218,0.13127959060381036,-1.2343241896394241,0.14798462278605015,0.8273965124387944
219,0.44743853133971373,0.13225818960410432,0.048653428769535434,-1.2206328291325117
220,-1.6036769489876967,0.8919726479931094,1.1923199193076617,-0.27166584275023603
221,-0.6046414803097677,0.05282029291624314,-0.5178653904021936,-1.0782117612688396
222,-0.3857371012460645,0.10955497348368931,0.13395192764249161,1.1085560354107595
223,0.5885891678099533,-1.1258070013093173,0.06306969042941771,0.4783770064166314
224,-0.14712028717761966,-0.7054514960907171,-0.9871154774369633,-0.1489841524054411
225,0.37837825211660997,-0.6836697442840796,2.2302299330501243,-0.7927537627660397
226,0.0685142977480276,-0.5352886012213643,-1.068611288768641,-0.03508215465272928
227,-0.5178665375403825,-0.6220961227162158,0.2664544824019834,-1.3226839208999221
228,0.7394458126789455,0.3540482006708232,-1.6057442741502599,0.5820527671126572
229,0.34636716763596337,-0.21981422452855073,-0.3781035189385823,1.4712552131635324
230,2.104328033117276,2.6199419065700336,-0.9923197973328817,0.6965714848786975
231,0.25567867970468433,0.1632135448935085,-0.25641178713792573,-0.22998931438052855
232,-0.7364971376762691,-0.5721858650342639,0.6597309822183598,0.8122674296628037
233,0.6778380993865643,-1.6398633316673055,0.5452519656321017,-1.017451722320124
234,-0.33587997960023686,-0.053696577899726844,1.8063432535391204,-0.25867460484976174
235,-0.2280380772525763,-0.3778647661223809,-0.28476572645654863,-1.0512124080529954
236,0.6815473850700626,-1.1537766434261063,0.8709961944393992,-1.260866271365885
237,0.4415975908210056,-0.9709174978480246,2.945956130463167,0.7666811359680178
238,0.21874996477547953,0.7449426175601029,0.029095083365986353,0.7928316166299308
239,0.7027250313788465,-0.8144301782111103,0.6031381304483127,0.6567424101451995
240,0.930687247618273,-0.7014163433474018,0.45181553320425605,0.06628742864230913
241,-0.5776915900919751,-0.6688200507760856,1.249745891847787,-0.29046597347873143
242,-0.5448253702712941,0.19927467438111238,-0.9849258410891886,1.4017121125060217
243,-0.6367493577590128,1.9898970467931463,-0.5316686734771143,0.03236783756577549
244,-0.5781022909010198,-0.3317313800201882,2.5423958608209,0.5082918678343403
245,-1.4453070258032472,0.02061084559896377,0.6108904094680083,-0.40119082467895484
246,-0.16113691082091747,0.5501310894449232,1.203283561513248,0.9295239808728551
247,-0.085213998187661,-1.012537986898423,0.26455496923043664,0.7295081976513407
248,-0.7030086375817335,0.14798120969101575,0.46073836873307517,0.2731285071006559
249,1.0173701764470167,0.8843821441070202,0.9156688764436505,0.16638795212755167
250,-0.7528416444615501,-0.14425201354680714,-0.900964227024868,-0.11265808875930668
251,2.0706666455895477,1.3378307478231262,1.1843942945817292,-0.027226502795150882
252,-0.48456352154936466,-0.41821655462671903,-0.224765865814468,-1.272418728274838
253,-0.22569471513149703,-0.5568951037027684,-0.47727901483325746,-0.06411007919909281
254,0.29040380934047805,0.36888184703569343,-0.7086128302204622,1.2792441226439641
255,-0.13665965428577267,-0.17726948598206743,-1.5472706032883115,-0.6753255209688407
256,-0.23847992656969216,-0.5216757639783668,0.053416523312637555,0.11588711418680771
257,-1.1541822717940347,-0.17508727394009946,0.12578043468634867,-0.07370883480569997
258,0.095144417191145,-0.43282367198384425,0.7667718460231832,-0.29051694898029234
259,0.3836743299417235,-1.4928791305884836,0.3570872369330988,0.5684284089894552
260,1.5770745584416213,-1.1403913365406642,-0.9956554976959245,-0.48870084536390646
261,0.649871400446859,0.9858964042271834,0.11082313389811366,1.1811037265641602
262,-0.3397522340716866,-1.071303836382457,-0.9085820427250867,0.16537643476826241
263,1.115699752880373,-1.5651643688087884,0.253508301721338,-1.1320854262895501
264,-0.6085351544093933,-0.6886993000564023,0.8963831389770743,-0.04284416226986112
265,-0.5745236962004339,-0.7448518448774114,0.14204669303534362,-0.13046768733478997
266,-0.3656627061826647,-1.0690093576768045,0.11958153634251939,-0.5356779984036548
267,-1.1335309336157195,-0.2981082858550669,0.24536010079230441,-0.3280607060175914
268,-1.3524288322569635,0.7226223830481083,-0.6753515444896598,0.11998311155807834
269,0.7181515681340587,1.517035837581228,1.879083189025145,-0.13602109103750748
270,-1.030087259362505,-0.6176662463508187,-1.2513273727826957,-1.0784113091286756
271,0.09432674335301543,-0.36332660422530183,-0.9207124605395889,0.14313309965605658
272,-0.2704179333456916,-0.314279509776279,0.5466392311950071,-1.4086840785713781
273,1.133182867014763,1.7740239590728877,0.8882373052117462,0.21051606054338046
274,0.09876854589727656,0.29417432484689604,0.3882361225271078,0.23606716793060797
275,0.15415266271457395,-0.1478688716828437,-1.6386524770517255,0.7129071207818223
276,1.1483875206278824,-0.8356874187867311,0.19612172732080194,-0.3152642235387665
277,-0.31409545942122974,-0.8001763546000202,0.12498099680409909,1.3325364905313204
278,-1.113753484877484,-0.5245761055732844,-0.8948371902456624,-0.6722961980344208
279,0.9230958572782634,0.28805065840897887,0.2562460026559293,0.023388687641593398
280,-0.6820168034385633,-0.7206272062120334,-0.43590822507004495,-0.20238546060525445
281,0.2402601297130447,-1.050799312173481,0.25374909425419195,-1.0618267294490735
282,0.42888528125883385,-1.1189288436501477,0.9045176235853408,0.22043048516745092
283,-0.13602918341291126,0.3385433910541352,0.2912544960777293,-0.3044565950911439
284,0.29302630854173933,-0.8124409468206463,-1.0708635099211197,-0.5593367979616791
285,1.5345495798979356,-1.238213530086022,0.2813435628941964,0.43414995616680785
286,0.822498607122104,-1.242023968490471,-1.524882759281549,-1.0426601406149605
287,0.01032019304803497,-1.1642797264743467,1.4534406601022374,0.28349032850166944
288,-1.260166633016262,-0.21412261308480823,-0.2590438768844706,-0.4064339552741876
289,-0.26073608793064196,-0.5399395615826458,-0.7785039325916555,1.9928949041042965
290,0.354789735397978,-0.9002418654368685,-0.3520427154331224,-0.5112422088697398
291,0.443108737991412,-0.4780599521615918,2.095231098732779,-0.17830911840410701
292,-0.4478991285991093,1.3786248989406047,-0.07430970152258715,0.47639163279355384
293,-0.5778045803840551,0.5909760251023016,-0.29036072715763556,-0.26410069883631987
294,2.04119695367895,1.1923884827625333,-0.050702752786235324,0.3313928952854807
295,-1.194127582117621,0.5229091784204593,1.4287587966997788,0.08534720582282046
296,-0.5024322386442978,-0.5248235289361997,0.36685223472078327,-1.3026235341490218
297,-0.7233673415191885,0.25671671317015826,-0.23171598433524526,-0.8288555781960775
298,-0.4429255785351642,-0.3237657117345803,1.0612900967462795,0.4108785464388177
299,-1.3595449266684416,0.4625975403664414,-0.2845805008799945,0.11436977346302675
300,0.5008424648537094,-0.7316061371385691,-0.45537586699921073,-0.10384521151525147
301,1.8760584012210346,1.5741736475625836,0.5904431681471285,0.06013111286217226
302,-1.0646077499755682,0.7121535026466588,-0.03995782721572225,-0.9770841226846664
303,1.8047482437843063,-1.0558481499267598,-0.7300831758467196,-0.21803973799857096
304,1.2320953591008525,0.9970778054146263,-0.1429567132816471,0.31638722671407893
305,0.6010040655056512,0.07352593104422858,-0.20263447093095052,1.6563200077677185
306,-0.9764067497621629,-0.14739156660404412,-1.0717506308650488,-0.018261331840306393
307,-0.5199470179727458,0.9628423001470495,0.14504339128921395,-0.14567045739667464
308,0.0818409646537531,0.9850725239316638,0.684206982420168,0.1775252690721025
309,0.2483994185650355,-0.011642208089914001,0.12719153366486396,0.24540667064505356
310,-0.35242831889712944,-0.01184358092584849,-2.2519539993367186,-0.41605167857438896
311,0.8380298828530204,-0.014450437555067119,1.905991159859198,0.9597194212202648
312,-0.38059162388048307,0.3318640269036795,-0.9409102436942782,-0.2624794088628102
313,-1.558284252107919,0.43019494107379724,-0.2831395311023962,0.9227603307402867
314,0.4206964197490133,-1.255749109970075,-0.2763899711480882,-0.2728795065533526
315,0.7222766398905717,0.3390556406206452,0.29330990060350476,0.7234685804440135
316,-0.6207162708082282,-0.4185904999493266,0.25344350049999825,0.3773070712018838
317,-1.2725844219560525,0.38859903294729525,1.3383380576902841,-0.699067223177707
318,0.2780174164746378,0.2693758612319863,0.40145525496560136,-1.197899130809224
319,-0.7599219235274637,0.5637351013176162,-1.0485615144431681,1.5530281617634119
320,-0.616198949631443,0.9003215822444792,0.16964872872145495,-0.20447623545744795
321,-0.9831895887558297,-0.24754895291720297,0.1347289428448969,-0.12568273978878647
322,0.7230641329571125,-0.642947624322672,0.3550507395306008,-0.6782148441269361
323,-1.7367067058869006,0.7292476311594013,0.20811079381669148,-0.6601530896118943
324,-1.4843886097992944,0.4785354019972154,0.10781857393746973,0.9206572451906464
325,-0.7338192721028616,-0.29238775708238246,0.043752911882811024,0.9643976687931903
326,1.4917131395518068,-0.06490001732607924,-0.26160122800475055,0.3179009743573842
327,0.5510880824680893,-1.1407958962606914,-0.05087880020577929,-0.20009282025307004
328,1.7265058582338453,1.8572702468799698,-0.31915246248615203,0.4758468680847778
329,0.11348755605807868,-1.2007481683900767,-0.6791860085828267,-0.11209651762884712
330,0.8385182414569627,-1.2905946969625675,-2.9461605251018756,0.1919203411681855
331,1.9139549676840506,-0.11771150387840529,-0.07374883308003764,-0.720199828575176
332,1.7285848112129554,0.5259489192601167,0.261734977615737,-0.5290075541677411
333,0.08072779845944007,-0.3597363613652899,0.9199029596019251,0.6198178503584564
334,-0.9484804902858215,0.7048410505950922,2.445770509048047,0.14374598753305345
335,0.843221746370986,0.7529134035030554,2.191299861504665,0.3940486296695225
336,0.05358701886766146,-0.3020172183198101,0.11696447908585515,-0.4983293992881144
337,-0.6838925712370998,0.3525083634999637,0.19959284721843182,0.13977774306206328
338,-0.5626777712175312,-0.25928827446166375,0.42846972575235237,-0.38229383132121686
339,-0.972785235422785,-0.23592035958623164,-0.7181399835739039,-1.1856631307841057
340,0.08320156101925436,-0.4867158393999795,1.1688276351093092,0.098362155325643
341,-1.0721349120234405,0.18608873910446674,-0.7350265195496549,-1.0087041577177327
342,-0.6024156935925296,0.6035453815396956,-0.04027644663362353,0.7886030465531585
343,-0.41408273991884137,-0.48104962134095824,-1.2409276681807306,1.1499341734104032
344,0.6701769257943965,0.29182995207837953,1.1596688870424179,1.5175071508159579
345,-0.8062044798629822,0.6745537238627214,-0.9787285665080224,0.11721700655033299
346,-0.03577262593038186,-1.0225047627646207,-0.3730803252711019,-0.6857469577135588
347,2.037336229059785,1.0188051053577605,0.10600136642041964,-0.3219301709464795
348,1.0397125520054866,-1.0322180275824073,0.9064331219785772,-0.05675207534996701
349,0.427436343402089,-0.7076597534716288,-0.45406040108123485,-0.24308191103762028
350,-0.519241397573924,0.9856186445867336,-0.41193091747306726,0.842475211636358
351,1.828473070966331,1.4697050590541996,-0.30789287513009267,-0.11419529856707734
